company_name,ticker_symbol,market_cap,url
African Agriculture Holdings Inc. Warrant,AAGRW,"784,875",https://www.nasdaq.com/market-activity/stocks/aagrw
"MSP Recovery, Inc. Warrant",LIFWW,"762,173",https://www.nasdaq.com/market-activity/stocks/lifww
AGBA Group Holding Limited Warrant,AGBAW,"743,182",https://www.nasdaq.com/market-activity/stocks/agbaw
"Volcon, Inc. Common stock",VLCN,"733,072",https://www.nasdaq.com/market-activity/stocks/vlcn
"Kintara Therapeutics, Inc. Common Stock",KTRA,"722,958",https://www.nasdaq.com/market-activity/stocks/ktra
"Ocean Biomediacal, Inc. Warrants",OCEAW,"718,956",https://www.nasdaq.com/market-activity/stocks/oceaw
Auddia Inc. Warrants,AUUDW,"678,206",https://www.nasdaq.com/market-activity/stocks/auudw
"RiskOn International, Inc. Common Stock",ROI,"671,942",https://www.nasdaq.com/market-activity/stocks/roi
Secoo Holding Limited ADS,SECO,"622,166",https://www.nasdaq.com/market-activity/stocks/seco
Esports Entertainment Group Inc. Warrant,GMBLZ,"609,405",https://www.nasdaq.com/market-activity/stocks/gmblz
Galmed Pharmaceuticals Ltd. Ordinary Shares,GLMD,"599,760",https://www.nasdaq.com/market-activity/stocks/glmd
FaZe Holdings Inc. Warrant,FAZEW,"596,759",https://www.nasdaq.com/market-activity/stocks/fazew
CuriosityStream Inc. Warrant,CURIW,"583,835",https://www.nasdaq.com/market-activity/stocks/curiw
Hycroft Mining Holding Corporation Warrants,HYMCL,"565,972",https://www.nasdaq.com/market-activity/stocks/hymcl
Zapp Electric Vehicles Group Limited Warrant,ZAPPW,"532,467",https://www.nasdaq.com/market-activity/stocks/zappw
"Complete Solaria, Inc. Warrants",CSLRW,"496,531",https://www.nasdaq.com/market-activity/stocks/cslrw
"Guardforce AI Co., Limited Warrant",GFAIW,"467,561",https://www.nasdaq.com/market-activity/stocks/gfaiw
PAVmed Inc. Series Z Warrant,PAVMZ,"451,642",https://www.nasdaq.com/market-activity/stocks/pavmz
"VerifyMe, Inc. Warrant",VRMEW,"399,672",https://www.nasdaq.com/market-activity/stocks/vrmew
Dune Acquisition Corporation Warrant,DUNEW,"384,619",https://www.nasdaq.com/market-activity/stocks/dunew
Netcapital Inc. Warrants,NCPLW,"377,365",https://www.nasdaq.com/market-activity/stocks/ncplw
Hycroft Mining Holding Corporation Warrant,HYMCW,"365,860",https://www.nasdaq.com/market-activity/stocks/hymcw
"Envoy Medical, Inc Warrant",COCHW,"347,990",https://www.nasdaq.com/market-activity/stocks/cochw
"SenesTech, Inc. Common Stock",SNES,"324,449",https://www.nasdaq.com/market-activity/stocks/snes
First Bank Common Stock,FRBA,"321,316",https://www.nasdaq.com/market-activity/stocks/frba
"Syntec Optics Holdings, Inc. Warrant",OPTXW,"313,126",https://www.nasdaq.com/market-activity/stocks/optxw
"Social Leverage Acquisition Corp I Redeemable warrants, each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50",SLACW,"306,482",https://www.nasdaq.com/market-activity/stocks/slacw
Dave Inc. Warrants,DAVEW,"294,063",https://www.nasdaq.com/market-activity/stocks/davew
"Near Intelligence, Inc. Warrant",NIRWW,"289,775",https://www.nasdaq.com/market-activity/stocks/nirww
COMSovereign Holding Corp. 9.25% Series A Cumulative Redeemable Perpetual Preferred Stock,COMSP,"288,000",https://www.nasdaq.com/market-activity/stocks/comsp
Oxbridge Re Holdings Limited Warrant expiring 3/26/2024,OXBRW,"264,161",https://www.nasdaq.com/market-activity/stocks/oxbrw
Sarcos Technology and Robotics Corporation Warrants,STRCW,"259,000",https://www.nasdaq.com/market-activity/stocks/strcw
OneMedNet Corp Warrant,ONMDW,"254,880",https://www.nasdaq.com/market-activity/stocks/onmdw
GeneDx Holdings Corp. Warrant,WGSWW,"248,489",https://www.nasdaq.com/market-activity/stocks/wgsww
"Cepton, Inc. Warrant",CPTNW,"237,704",https://www.nasdaq.com/market-activity/stocks/cptnw
"Aclarion, Inc. Warrant",ACONW,"229,498",https://www.nasdaq.com/market-activity/stocks/aconw
"Chicken Soup for the Soul Entertainment, Inc. Warrant",CSSEL,"225,952",https://www.nasdaq.com/market-activity/stocks/cssel
Sonder Holdings Inc. Warrants,SONDW,"219,082",https://www.nasdaq.com/market-activity/stocks/sondw
Maris-Tech Ltd. Warrants,MTEKW,"200,780",https://www.nasdaq.com/market-activity/stocks/mtekw
"Xos, Inc. Warrants",XOSWW,"171,953",https://www.nasdaq.com/market-activity/stocks/xosww
"Spectaire Holdings, Inc. Warrant",SPECW,"137,041",https://www.nasdaq.com/market-activity/stocks/specw
Rail Vision Ltd. Warrant,RVSNW,"134,923",https://www.nasdaq.com/market-activity/stocks/rvsnw
CEA Industries Inc. Warrant,CEADW,"125,991",https://www.nasdaq.com/market-activity/stocks/ceadw
"Nogin, Inc. Warrant",NOGNW,"125,300",https://www.nasdaq.com/market-activity/stocks/nognw
Akerna Corp Warrant,KERNW,"108,671",https://www.nasdaq.com/market-activity/stocks/kernw
"Lixte Biotechnology Holdings, Inc. Warrants",LIXTW,"101,218",https://www.nasdaq.com/market-activity/stocks/lixtw
Edible Garden AG Incorporated Warrant,EDBLW,"100,990",https://www.nasdaq.com/market-activity/stocks/edblw
Prenetics Global Limited Warrant,PRENW,"98,549",https://www.nasdaq.com/market-activity/stocks/prenw
Carbon Revolution Public Limited Company Warrant,CREVW,"88,321",https://www.nasdaq.com/market-activity/stocks/crevw
"Dermata Therapeutics, Inc. Warrant",DRMAW,"79,726",https://www.nasdaq.com/market-activity/stocks/drmaw
Bruush Oral Care Inc. Common Stock,BRSH,"78,751",https://www.nasdaq.com/market-activity/stocks/brsh
"Revelation Biosciences, Inc. Warrant",REVBW,"71,160",https://www.nasdaq.com/market-activity/stocks/revbw
"Protagenic Therapeutics, Inc. Warrant",PTIXW,"66,527",https://www.nasdaq.com/market-activity/stocks/ptixw
Hall of Fame Resort & Entertainment Company Warrant,HOFVW,"64,995",https://www.nasdaq.com/market-activity/stocks/hofvw
180 Life Sciences Corp. Warrant,ATNFW,"64,289",https://www.nasdaq.com/market-activity/stocks/atnfw
Swvl Holdings Corp Warrant,SWVLW,"61,124",https://www.nasdaq.com/market-activity/stocks/swvlw
"Cheer Holding, Inc. Warrant expiring 2/13/2025",GSMGW,"60,231",https://www.nasdaq.com/market-activity/stocks/gsmgw
Momentus Inc. Warrant,MNTSW,"59,716",https://www.nasdaq.com/market-activity/stocks/mntsw
BTC Digital Ltd. Warrant,BTCTW,"59,634",https://www.nasdaq.com/market-activity/stocks/btctw
"Global Systems Dynamics, Inc. Warrant",GSDWW,"56,271",https://www.nasdaq.com/market-activity/stocks/gsdww
"Troika Media Group, Inc. Warrant",TRKAW,"53,366",https://www.nasdaq.com/market-activity/stocks/trkaw
"Shapeways Holdings, Inc. Warrants",SHPWW,"51,728",https://www.nasdaq.com/market-activity/stocks/shpww
"Verb Technology Company, Inc. Warrant",VERBW,"49,225",https://www.nasdaq.com/market-activity/stocks/verbw
micromobility.com Inc. Warrant,MCOMW,"47,370",https://www.nasdaq.com/market-activity/stocks/mcomw
"Leafly Holdings, Inc. Warrant",LFLYW,"43,772",https://www.nasdaq.com/market-activity/stocks/lflyw
TC BioPharm (Holdings) plc Warrants,TCBPW,"43,508",https://www.nasdaq.com/market-activity/stocks/tcbpw
Biofrontera Inc. Warrants,BFRIW,"40,049",https://www.nasdaq.com/market-activity/stocks/bfriw
Energem Corp Warrant,ENCPW,"37,434",https://www.nasdaq.com/market-activity/stocks/encpw
"View, Inc. Warrant",VIEWW,"31,316",https://www.nasdaq.com/market-activity/stocks/vieww
"Siyata Mobile, Inc. Warrant",SYTAW,"28,432",https://www.nasdaq.com/market-activity/stocks/sytaw
"Katapult Holdings, Inc. Warrant",KPLTW,"26,830",https://www.nasdaq.com/market-activity/stocks/kpltw
"American Rebel Holdings, Inc. Warrants",AREBW,"25,602",https://www.nasdaq.com/market-activity/stocks/arebw
"Cuentas, Inc. Warrant",CUENW,"23,933",https://www.nasdaq.com/market-activity/stocks/cuenw
Clever Leaves Holdings Inc. Warrant,CLVRW,"22,687",https://www.nasdaq.com/market-activity/stocks/clvrw
COMSovereign Holding Corp. Warrants,COMSW,"17,500",https://www.nasdaq.com/market-activity/stocks/comsw
SMX (Security Matters) Public Limited Company Warrant,SMXWW,"17,299",https://www.nasdaq.com/market-activity/stocks/smxww
"Stryve Foods, Inc. Warrant",SNAXW,"12,719",https://www.nasdaq.com/market-activity/stocks/snaxw
Lion Group Holding Ltd. Warrant,LGHLW,"7,736",https://www.nasdaq.com/market-activity/stocks/lghlw
AgriFORCE Growing Systems Ltd. Warrant,AGRIW,"5,795",https://www.nasdaq.com/market-activity/stocks/agriw
Bruush Oral Care Inc. Warrant,BRSHW,"5,114",https://www.nasdaq.com/market-activity/stocks/brshw
Ucommune International Ltd Warrant expiring 11/17/2025,UKOMW,"3,581",https://www.nasdaq.com/market-activity/stocks/ukomw
"Harbor Custom Development, Inc. Warrant",HCDIZ,"3,028",https://www.nasdaq.com/market-activity/stocks/hcdiz
Qwest Corporation 6.75% Notes due 2057,CTDD,11,https://www.nasdaq.com/market-activity/stocks/ctdd
"QVC, Inc. 6.250% Senior Secured Notes due 2068",QVCC,11,https://www.nasdaq.com/market-activity/stocks/qvcc
Qwest Corporation 6.5% Notes due 2056,CTBB,10,https://www.nasdaq.com/market-activity/stocks/ctbb
Armada Acquisition Corp. I Common Stock,AACI,NA,https://www.nasdaq.com/market-activity/stocks/aaci
Armada Acquisition Corp. I Unit,AACIU,NA,https://www.nasdaq.com/market-activity/stocks/aaciu
Armada Acquisition Corp. I Warrant,AACIW,NA,https://www.nasdaq.com/market-activity/stocks/aaciw
Ares Acquisition Corporation II Class A Ordinary Shares,AACT,NA,https://www.nasdaq.com/market-activity/stocks/aact
African Agriculture Holdings Inc. Common Stock,AAGR,NA,https://www.nasdaq.com/market-activity/stocks/aagr
Arlington Asset Investment Corp 7.00%,AAIC^B,NA,https://www.nasdaq.com/market-activity/stocks/aaic%5Eb
Arlington Asset Investment Corp 8.250% Seies C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,AAIC^C,NA,https://www.nasdaq.com/market-activity/stocks/aaic%5Ec
"Abacus Life, Inc. 9.875% Fixed Rate Senior Notes due 2028",ABLLL,NA,https://www.nasdaq.com/market-activity/stocks/ablll
Able View Global Inc. Class B Ordinary Shares,ABLV,NA,https://www.nasdaq.com/market-activity/stocks/ablv
"Arbor Realty Trust 6.375% Series D Cumulative Redeemable Preferred Stock, Liquidation Preference $25.00 per Share",ABR^D,NA,https://www.nasdaq.com/market-activity/stocks/abr%5Ed
Arbor Realty Trust 6.25% Series E Cumulative Redeemable Preferred Stock,ABR^E,NA,https://www.nasdaq.com/market-activity/stocks/abr%5Ee
"Arbor Realty Trust 6.25% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock, Liquidation Preference $25.00 per share",ABR^F,NA,https://www.nasdaq.com/market-activity/stocks/abr%5Ef
Atlantic Coastal Acquisition Corp. II Class A Common Stock,ACAB,NA,https://www.nasdaq.com/market-activity/stocks/acab
Atlantic Coastal Acquisition Corp. II Warrant,ACABW,NA,https://www.nasdaq.com/market-activity/stocks/acabw
Acri Capital Acquisition Corporation Class A Common Stock,ACAC,NA,https://www.nasdaq.com/market-activity/stocks/acac
Atlantic Coastal Acquisition Corp. Class A Common Stock,ACAH,NA,https://www.nasdaq.com/market-activity/stocks/acah
Atlantic Coastal Acquisition Corp. Warrant,ACAHW,NA,https://www.nasdaq.com/market-activity/stocks/acahw
Alset Capital Acquisition Corp. Class A Common Stock,ACAX,NA,https://www.nasdaq.com/market-activity/stocks/acax
Alset Capital Acquisition Corp. Unit,ACAXU,NA,https://www.nasdaq.com/market-activity/stocks/acaxu
Alset Capital Acquisition Corp. Warrant,ACAXW,NA,https://www.nasdaq.com/market-activity/stocks/acaxw
abrdn Income Credit Strategies Fund Common Shares,ACP,NA,https://www.nasdaq.com/market-activity/stocks/acp
abrdn Income Credit Strategies Fund 5.250% Series A Perpetual Preferred Stock,ACP^A,NA,https://www.nasdaq.com/market-activity/stocks/acp%5Ea
ACRES Commercial Realty Corp. 8.625% Fixed-to-Floating Series C Cumulative Redeemable Preferred Stock,ACR^C,NA,https://www.nasdaq.com/market-activity/stocks/acr%5Ec
ACRES Commercial Realty Corp. 7.875% Series D Cumulative Redeemable Preferred Stock,ACR^D,NA,https://www.nasdaq.com/market-activity/stocks/acr%5Ed
Acropolis Infrastructure Acquisition Corp. Class A Common Stock,ACRO,NA,https://www.nasdaq.com/market-activity/stocks/acro
"Agree Realty Corporation Depositary Shares, each representing 1/1,000th of a 4.250% Series A Cumulative Redeemable Preferred Stock",ADC^A,NA,https://www.nasdaq.com/market-activity/stocks/adc%5Ea
Edoc Acquisition Corp. Class A Ordinary Share,ADOC,NA,https://www.nasdaq.com/market-activity/stocks/adoc
Edoc Acquisition Corp. Warrant,ADOCW,NA,https://www.nasdaq.com/market-activity/stocks/adocw
Adams Diversified Equity Fund Inc.,ADX,NA,https://www.nasdaq.com/market-activity/stocks/adx
AltEnergy Acquisition Corp. Class A Common Stock,AEAE,NA,https://www.nasdaq.com/market-activity/stocks/aeae
Aegon Funding Company LLC 5.10% Subordinated Notes due 2049,AEFC,NA,https://www.nasdaq.com/market-activity/stocks/aefc
"American Equity Investment Life Holding Company Depositary Shares, each representing a 1/1,000th interest in a share of 5.95% Fixed-Rate Reset Non-Cumulative Preferred Stock, Series A",AEL^A,NA,https://www.nasdaq.com/market-activity/stocks/ael%5Ea
"American Equity Investment Life Holding Company Depositary Shares, each representing a 1/1,000th interest in a share of 6.625% Fixed-Rate Reset Non-Cumulative Preferred Stock, Series B",AEL^B,NA,https://www.nasdaq.com/market-activity/stocks/ael%5Eb
Aura FAT Projects Acquisition Corp Class A Ordinary Shares,AFAR,NA,https://www.nasdaq.com/market-activity/stocks/afar
Aura FAT Projects Acquisition Corp Warrant,AFARW,NA,https://www.nasdaq.com/market-activity/stocks/afarw
AllianceBernstein National Municipal Income Fund Inc,AFB,NA,https://www.nasdaq.com/market-activity/stocks/afb
"Aimei Health Technology Co., Ltd Unit",AFJKU,NA,https://www.nasdaq.com/market-activity/stocks/afjku
Apollo Senior Floating Rate Fund Inc. Common Stock,AFT,NA,https://www.nasdaq.com/market-activity/stocks/aft
abrdn Global Dynamic Dividend Fund Common Shares of Beneficial Interest,AGD,NA,https://www.nasdaq.com/market-activity/stocks/agd
Federal Agricultural Mortgage Corporation Preferred Series C Fixed to Fltg,AGM^C,NA,https://www.nasdaq.com/market-activity/stocks/agm%5Ec
"Federal Agricultural Mortgage Corporation 5.700% Non-Cumulative Preferred Stock, Series D",AGM^D,NA,https://www.nasdaq.com/market-activity/stocks/agm%5Ed
"Federal Agricultural Mortgage Corporation 5.750% Non-Cumulative Preferred Stock, Series E",AGM^E,NA,https://www.nasdaq.com/market-activity/stocks/agm%5Ee
"Federal Agricultural Mortgage Corporation 5.250% Non-Cumulative Preferred Stock, Series F",AGM^F,NA,https://www.nasdaq.com/market-activity/stocks/agm%5Ef
"Federal Agricultural Mortgage Corporation 4.875% Non-Cumulative Preferred Stock, Series G",AGM^G,NA,https://www.nasdaq.com/market-activity/stocks/agm%5Eg
"Armada Hoffler Properties, Inc. 6.75% Series A Cumulative Redeemable Perpetual Preferred Stock",AHH^A,NA,https://www.nasdaq.com/market-activity/stocks/ahh%5Ea
Aspen Insurance Holdings Limited 5.95% Fixed-to-Floating Rate Perpetual Non-Cumulative Preference Shares,AHL^C,NA,https://www.nasdaq.com/market-activity/stocks/ahl%5Ec
Aspen Insurance Holdings Limited 5.625% Perpetual Non-Cumulative Preference Shares,AHL^D,NA,https://www.nasdaq.com/market-activity/stocks/ahl%5Ed
"Aspen Insurance Holdings Limited Depositary Shares, each representing a 1/1000th interest in a share of 5.625% Perpetual Non-Cumulative Preference Shares",AHL^E,NA,https://www.nasdaq.com/market-activity/stocks/ahl%5Ee
Ashford Hospitality Trust Inc 8.45% Series D Cumulative Preferred Stock,AHT^D,NA,https://www.nasdaq.com/market-activity/stocks/aht%5Ed
Ashford Hospitality Trust Inc 7.375% Series F Cumulative Preferred Stock,AHT^F,NA,https://www.nasdaq.com/market-activity/stocks/aht%5Ef
Ashford Hospitality Trust Inc 7.375% Series G Cumulative Preferred Stock,AHT^G,NA,https://www.nasdaq.com/market-activity/stocks/aht%5Eg
Ashford Hospitality Trust Inc 7.50% Series H Cumulative Preferred Stock,AHT^H,NA,https://www.nasdaq.com/market-activity/stocks/aht%5Eh
Ashford Hospitality Trust Inc 7.50% Series I Cumulative Preferred Stock,AHT^I,NA,https://www.nasdaq.com/market-activity/stocks/aht%5Ei
AIB Acquisition Corporation Class A Ordinary Shares,AIB,NA,https://www.nasdaq.com/market-activity/stocks/aib
AIB Acquisition Corporation Right,AIBBR,NA,https://www.nasdaq.com/market-activity/stocks/aibbr
AIB Acquisition Corporation Unit,AIBBU,NA,https://www.nasdaq.com/market-activity/stocks/aibbu
Apollo Tactical Income Fund Inc. Common Stock,AIF,NA,https://www.nasdaq.com/market-activity/stocks/aif
"American International Group, Inc. Depositary Shares Each Representing a 1/1,000th Interest in a Share of Series A 5.85% Non-Cumulative Perpetual Preferred Stock",AIG^A,NA,https://www.nasdaq.com/market-activity/stocks/aig%5Ea
Aimfinity Investment Corp. I Subunit,AIMBU,NA,https://www.nasdaq.com/market-activity/stocks/aimbu
AI TRANSPORTATION ACQUISITION CORP Unit,AITRU,NA,https://www.nasdaq.com/market-activity/stocks/aitru
Embotelladora Andina S.A.,AKO/A,NA,https://www.nasdaq.com/market-activity/stocks/ako/a
Embotelladora Andina S.A.,AKO/B,NA,https://www.nasdaq.com/market-activity/stocks/ako/b
"Air Lease Corporation 6.150% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series A",AL^A,NA,https://www.nasdaq.com/market-activity/stocks/al%5Ea
AltC Acquisition Corp. Class A Common Stock,ALCC,NA,https://www.nasdaq.com/market-activity/stocks/alcc
Alchemy Investments Acquisition Corp 1 Class A Ordinary Shares,ALCY,NA,https://www.nasdaq.com/market-activity/stocks/alcy
Alchemy Investments Acquisition Corp 1 Units,ALCYU,NA,https://www.nasdaq.com/market-activity/stocks/alcyu
Alchemy Investments Acquisition Corp 1 Warrants,ALCYW,NA,https://www.nasdaq.com/market-activity/stocks/alcyw
Allstate Corporation (The) 5.100% Fixed-to-Floating Rate Subordinated Debentures due 2053,ALL^B,NA,https://www.nasdaq.com/market-activity/stocks/all%5Eb
"Allstate Corporation (The) Depositary Shares each representing a 1/1,000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock, Series H",ALL^H,NA,https://www.nasdaq.com/market-activity/stocks/all%5Eh
"Allstate Corporation (The) Depositary Shares each representing a 1/1,000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock, Series I",ALL^I,NA,https://www.nasdaq.com/market-activity/stocks/all%5Ei
"Allstate Corporation (The) Depositary Shares each representing a 1/1,000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock, Series J",ALL^J,NA,https://www.nasdaq.com/market-activity/stocks/all%5Ej
Alpha Star Acquisition Corporation Ordinary Shares,ALSA,NA,https://www.nasdaq.com/market-activity/stocks/alsa
Alpha Star Acquisition Corporation Warrants,ALSAW,NA,https://www.nasdaq.com/market-activity/stocks/alsaw
Alta Equipment Group Inc. Depositary Shares (each representing 1/1000th in a share of 10% Series A Cumulative Perpetual Preferred Stock),ALTG^A,NA,https://www.nasdaq.com/market-activity/stocks/altg%5Ea
Altitude Acquisition Corp. Class A Common Stock,ALTU,NA,https://www.nasdaq.com/market-activity/stocks/altu
