ticker_symbol,total_revenue,gross_profit,net_income,total_assets,total_liabilities,year
CBUS,"$7,296","-$1,984","-$39,612","$88,098","$25,590",2019
BLDE,"$146,120","$22,275","-$27,260","$325,025","$50,536",2022
BLDE,"$67,158","$12,840","-$36,919","$335,884","$44,513",2021
BLDE,"$67,158","$12,840","-$36,919","$343,394","$52,165",2021
BLDE,"$50,526","$10,518","-$40,052","$335,884","$44,513",2021
BLDE,"$50,526","$10,518","-$40,052","$343,394","$52,165",2021
BLDE,--,--,"-$20,522","$277,839","$46,782",2020
TVC,"$12,540,000","$5,066,000","$1,108,000","$51,188,000","$35,683,000",2022
TVC,"$10,503,000","$4,892,000","$1,512,000","$52,456,000","$37,991,000",2021
TVC,"$10,249,000","$5,065,000","$1,352,000","$52,825,000","$39,893,000",2020
TVC,"$11,318,000","$5,325,000","$1,417,000","$50,467,000","$38,842,000",2019
REAL,"$603,493","$348,691","-$196,445","$615,641","$785,733",2022
REAL,"$467,692","$273,477","-$236,107","$754,944","$681,816",2021
REAL,"$299,949","$187,567","-$175,832","$605,109","$413,816",2020
REAL,"$316,354","$201,523","-$98,429","$465,247","$128,002",2019
CLMB,"$304,348","$54,094","$12,497","$231,856","$171,282",2022
CLMB,"$282,582","$45,716","$9,198","$190,752","$138,336",2021
CLMB,"$251,568","$33,040","$4,474","$165,533","$120,816",2020
CLMB,"$208,759","$29,967","$6,787","$126,281","$81,025",2019
AUGX,"$30,933","$13,954","-$24,449","$33,641","$32,175",2022
AUGX,"$22,165","$10,007","-$17,464","$52,070","$27,999",2021
AUGX,"$16,483","$6,794","-$15,604","$27,935","$24,811",2020
AUGX,"$14,108","$4,679","-$18,498","$15,739","$26,998",2019
NECB,"$73,685",--,"$24,843","$1,424,963","$1,162,974",2022
NECB,"$50,758",--,"$11,905","$1,225,070","$973,688",2021
NECB,"$51,490",--,"$12,329","$968,221","$814,396",2020
NECB,,,,,,
PCB,"$116,250",--,"$34,987","$2,420,036","$2,084,594",2022
PCB,"$99,906",--,"$40,103","$2,149,735","$1,893,449",2021
PCB,"$91,501",--,"$16,175","$1,922,853","$1,689,065",2020
PCB,"$104,814",--,"$24,108","$1,746,328","$1,519,494",2019
CMCL,"$142,082","$61,819","$22,866","$235,191","$64,141",2022
CMCL,"$121,329","$54,074","$23,142","$210,877","$49,581",2021
CMCL,"$100,002","$46,656","$25,257","$177,920","$36,401",2020
CMCL,"$75,826","$31,138","$50,401","$143,553","$35,138",2019
LXFR,"$423,400","$95,000","$26,900","$407,100","$199,800",2022
LXFR,"$374,100","$96,000","$29,900","$368,800","$159,700",2021
LXFR,"$324,800","$80,900","$20,000","$346,400","$179,300",2020
LXFR,"$373,400","$103,700","$3,100","$390,300","$215,900",2019
HYZN,"$3,726","-$19,594","-$32,186","$374,896","$67,126",2022
HYZN,-$80,"-$15,714","-$12,141","$530,279","$155,462",2021
HYZN,--,--,"-$14,271","$21,005","$6,153",2020
HYZN,--,--,-$217,$339,$314,2019
NCL,,,,,,No data found
NWFL,"$85,598",--,"$29,233","$2,047,070","$1,879,985",2022
NWFL,"$79,431",--,"$24,915","$2,068,504","$1,863,242",2021
NWFL,"$66,235",--,"$15,080","$1,851,864","$1,657,079",2020
NWFL,"$54,062",--,"$14,215","$1,230,610","$1,093,182",2019
DM,"$209,023","$15,071","-$740,343","$754,347","$226,845",2022
DM,"$112,408","$18,293","-$240,334","$1,388,596","$140,246",2021
DM,"$16,470","-$15,049","-$34,015","$641,909","$125,984",2020
DM,"$26,439","-$24,357","-$103,596","$192,711","$33,640",2019
EPIX,--,--,"-$35,103","$169,505","$2,387",2022
EPIX,--,--,"-$36,805","$198,166","$4,160",2021
EPIX,--,--,"-$23,445","$80,575","$1,331",2020
EPIX,--,--,"-$12,757","$54,573","$5,591",2019
MBCN,"$61,652",--,"$15,673","$1,687,682","$1,489,991",2022
MBCN,"$59,584",--,"$18,633","$1,331,006","$1,185,671",2021
MBCN,"$58,628",--,"$8,349","$1,391,979","$1,248,169",2020
MBCN,"$59,366",--,"$12,711","$1,182,475","$1,044,700",2019
VLN,"$90,715","$63,390","-$27,667","$195,659","$28,218",2022
VLN,"$70,684","$50,579","-$26,534","$202,600","$20,403",2021
VLN,"$56,910","$43,478","-$19,635","$79,165","$11,777",2020
VLN,,,,,,
DC,--,--,"$26,011","$70,632","$32,812",2021
DC,,,,,,
DC,,,,,,
DC,,,,,,
DC,,,,,,
DC,,,,,,
DC,,,,,,
DC,,,,,,
DC,,,,,,
DC,,,,,,
APLT,--,--,"-$82,508","$38,363","$34,302",2022
APLT,--,--,"-$105,584","$89,892","$27,353",2021
APLT,--,--,"-$93,961","$104,506","$22,567",2020
APLT,--,--,"-$45,513","$48,389","$15,782",2019
GENK,,,,,,No data found
POWW,"$191,440","$55,409","-$4,596","$412,335","$39,739",2023
POWW,"$240,269","$88,764","$33,247","$414,178","$39,875",2022
POWW,"$62,482","$11,387","-$7,812","$179,379","$19,032",2021
POWW,"$14,780","-$3,676","-$14,557","$41,106","$21,847",2020
VZLA,--,--,"-$10,021","$175,922","$4,760",2023
VZLA,--,--,"-$11,948","$129,834","$7,941",2022
VZLA,--,--,"-$9,022","$32,089","$1,049",2021
VZLA,,,,,,
OUST,"$41,029","$10,930","-$138,560","$256,137","$84,518",2022
OUST,"$33,578","$9,086","-$93,981","$307,702","$47,002",2021
OUST,"$18,904","$1,513","-$106,780","$46,414","$83,096",2020
OUST,,,,,,
REAX,"$381,756","$31,950","-$20,577","$43,762","$21,610",2022
REAX,"$121,681","$11,094","-$11,679","$39,997","$12,993",2021
REAX,"$16,559","$2,154","-$3,621","$21,907","$15,927",2020
REAX,,,,,,
MSB,--,--,"$5,309","$14,117","$2,679",2023
MSB,--,--,"$68,766","$53,913","$23,118",2022
MSB,--,--,"$23,408","$22,929","$6,452",2021
MSB,--,--,"$30,056","$23,647","$11,816",2020
FHTX,"$19,228","$19,228","-$108,882","$404,883","$404,771",2022
FHTX,"$1,319","$1,319","-$101,320","$519,774","$422,903",2021
FHTX,$430,$430,"-$68,800","$255,594","$109,407",2020
FHTX,--,--,"-$51,128","$22,342","$23,814",2019
ICG,"$68,147","$55,629","$51,096","$137,108","$2,810",2022
ICG,"$99,138","$81,258","$70,629","$95,909","$5,156",2021
ICG,"$8,349","$4,782","$1,261","$6,713","$1,484",2020
ICG,,,,,,
TDUP,"$288,379","$192,338","-$92,284","$301,948","$161,947",2022
TDUP,"$251,792","$178,132","-$63,176","$360,826","$155,092",2021
TDUP,"$186,015","$128,148","-$47,877","$142,911","$118,047",2020
TDUP,"$163,812","$112,504","-$38,197","$122,559","$58,895",2019
OVID,"$1,503","$1,503","-$54,169","$155,266","$22,993",2022
OVID,"$208,383","$208,383","$122,835","$194,545","$14,798",2021
OVID,"$12,617","$12,617","-$81,036","$75,926","$32,294",2020
OVID,--,--,"-$60,461","$80,844","$10,820",2019
HNST,"$313,651","$92,315","-$49,019","$240,599","$94,239",2022
HNST,"$318,639","$109,172","-$38,679","$272,597","$93,491",2021
HNST,"$300,522","$107,896","-$14,466","$240,732","$101,153",2020
HNST,"$235,587","$75,854","-$31,083","$234,022","$87,895",2019
VPV,"$31,673","$28,357","-$64,809","$503,073","$58,407",2008
VPV,"$35,090","$31,929","$2,684","$707,725","$122,149",2007
VPV,"$34,485","$30,909","$29,471","$635,836","$22,190",2006
VPV,"$6,715","$6,013","$2,638","$116,389",$404,2005
INZY,--,--,"-$67,061","$139,195","$20,801",2022
INZY,--,--,"-$56,624","$123,541","$14,273",2021
INZY,--,--,"-$56,424","$169,363","$11,260",2020
INZY,--,--,"-$19,724","$47,944","$3,236",2019
INOD,"$79,001","$27,468","-$11,935","$48,042","$29,269",2022
INOD,"$69,755","$26,261","-$1,673","$59,217","$29,290",2021
INOD,"$58,240","$19,842",$617,"$57,254","$27,614",2020
INOD,"$55,858","$18,533","-$2,142","$49,497","$23,965",2019
EHTH,"$405,356","$403,709","-$88,722","$1,112,611","$198,372",2022
EHTH,"$538,199","$536,207","-$104,375","$1,149,292","$167,181",2021
EHTH,"$582,774","$578,691","$45,450","$1,040,022","$202,464",2020
EHTH,"$506,201","$503,463","$66,887","$741,634","$214,470",2019
USCB,"$76,328",--,"$20,141","$2,085,834","$1,903,406",2022
USCB,"$67,420",--,"$21,077","$1,853,939","$1,650,042",2021
USCB,"$58,730",--,"$10,820","$1,501,742","$1,330,741",2020
USCB,,,,,,
AVPTW,"$232,339","$167,216","-$41,630","$415,533","$172,379",2022
AVPTW,"$191,909","$139,245","-$35,219","$388,738","$133,173",2021
AVPTW,"$151,533","$111,243","-$16,996","$169,054","$148,867",2020
AVPTW,"$116,099","$79,700","-$20,174","$352,988","$34,715",2019
RPHM,--,--,"-$51,955","$108,182","$8,212",2022
RPHM,--,--,"-$39,770","$154,024","$6,813",2021
RPHM,--,--,"-$19,465","$55,221","$4,616",2020
RPHM,,,,,,
BLFY,"$65,077",--,"$2,396","$2,043,338","$1,649,620",2022
BLFY,"$58,532",--,"-$36,342","$1,914,211","$1,484,740",2021
BLFY,"$62,832",--,"-$31,506","$1,942,546","$1,736,946",2020
BLFY,,,,,,
RENB,--,--,"-$39,684","$58,301","$11,799",2023
RENB,--,--,"-$113,433","$84,633","$12,014",2022
RENB,--,--,"-$26,724","$189,605","$14,942",2021
RENB,--,--,"-$11,416","$178,102","$13,165",2020
GOSS,--,--,"-$229,378","$272,450","$260,373",2022
GOSS,--,--,"-$234,004","$343,657","$222,194",2021
GOSS,--,--,"-$243,360","$539,433","$218,749",2020
GOSS,--,--,"-$180,307","$426,604","$74,119",2019
KNDI,"$117,813","$19,518","-$12,124","$482,982","$86,012",2022
KNDI,"$91,486","$16,248","$22,864","$520,160","$76,960",2021
KNDI,"$76,921","$13,488","-$10,394","$495,250","$91,483",2020
KNDI,"$135,741","$25,431","-$7,189","$371,218","$153,361",2019
VRA,"$499,961","$238,944","-$59,735","$404,501","$142,411",2023
VRA,"$540,453","$287,943","$17,838","$517,546","$159,132",2022
VRA,"$468,272","$265,518","$8,681","$513,787","$169,071",2021
VRA,"$495,212","$271,801","$16,047","$535,061","$201,242",2020
OVLY,"$66,766",--,"$22,902","$1,968,346","$1,841,720",2022
OVLY,"$55,232",--,"$16,337","$1,964,478","$1,821,866",2021
OVLY,"$50,925",--,"$13,687","$1,511,478","$1,381,784",2020
OVLY,"$47,649",--,"$12,489","$1,147,785","$1,035,215",2019
PBFS,"$85,181",--,"$21,948","$1,856,191","$1,589,491",2023
PBFS,"$57,916",--,"$10,279","$1,964,229","$1,721,602",2022
PBFS,"$59,677",--,"$1,077","$1,796,252","$1,558,430",2021
PBFS,"$69,201",--,"$5,198","$1,526,412","$1,302,446",2020
CLAR,"$448,106","$163,416","-$69,780","$518,145","$226,037",2022
CLAR,"$375,794","$136,932","$26,093","$631,827","$261,659",2021
CLAR,"$224,007","$77,795","$5,545","$280,691","$76,097",2020
CLAR,"$229,437","$80,291","$18,972","$230,265","$49,073",2019
AMPY,"$458,456","$297,671","$57,875","$459,478","$464,043",2022
AMPY,"$342,916","$200,711","-$32,070","$455,100","$519,941",2021
AMPY,"$202,144","$61,889","-$464,030","$384,759","$418,496",2020
AMPY,"$275,575","$133,182","-$35,197","$877,539","$443,332",2019
RIGL,"$120,242","$118,493","-$58,573","$134,279","$147,895",2022
RIGL,"$149,236","$148,153","-$17,914","$167,328","$136,954",2021
RIGL,"$108,621","$107,726","-$29,744","$110,378","$76,352",2020
RIGL,"$59,288","$58,382","-$66,894","$147,569","$93,754",2019
TLYS,"$672,280","$202,748","$9,677","$475,752","$298,954",2023
TLYS,"$775,694","$276,663","$64,249","$504,823","$330,110",2022
TLYS,"$531,329","$142,190","-$1,145","$507,456","$346,834",2021
TLYS,"$619,300","$186,708","$22,622","$546,640","$386,739",2020
CVCY,"$88,042",--,"$26,645","$2,422,519","$2,247,859",2022
CVCY,"$82,861",--,"$28,401","$2,450,139","$2,202,294",2021
CVCY,"$79,815",--,"$20,347","$2,004,096","$1,759,075",2020
CVCY,"$79,636",--,"$21,443","$1,596,755","$1,368,627",2019
PLBC,"$70,808",--,"$26,444","$1,621,044","$1,502,040",2022
PLBC,"$56,786",--,"$21,009","$1,614,074","$1,479,992",2021
PLBC,"$48,087",--,"$14,475","$1,111,576","$1,011,422",2020
PLBC,"$47,437",--,"$15,512","$865,191","$780,686",2019
MHLD,"$58,132","-$18,370","-$60,041","$1,846,866","$1,562,287",2022
MHLD,"$98,721","$66,574","$26,645","$2,322,610","$1,938,353",2021
MHLD,"$184,123","$103,528","$41,762","$2,948,455","$2,420,639",2020
MHLD,"$576,135","-$46,454","-$131,903","$3,568,196","$3,060,478",2019
RM,"$507,187",--,"$51,224","$1,724,987","$1,416,354",2022
RM,"$428,351",--,"$88,687","$1,459,662","$1,176,926",2021
RM,"$373,906",--,"$26,730","$1,103,856","$831,733",2020
RM,"$355,713",--,"$44,732","$1,158,540","$855,757",2019
TSP,"$9,369","-$10,411","-$472,045","$1,074,279","$119,798",2022
TSP,"$6,261","-$6,108","-$732,673","$1,396,323","$69,345",2021
TSP,"$1,843","-$3,450","-$177,870","$346,585","$87,267",2020
TSP,$710,-$885,"-$84,840","$96,544","$22,178",2019
PINE,"$45,203","$45,203","$29,720","$573,431","$311,813",2022
PINE,"$30,128","$30,128","$9,964","$505,514","$308,991",2021
PINE,"$19,248","$19,248",$985,"$262,240","$135,481",2020
PINE,"$13,231","$13,231","$3,592","$164,173","$26,644",2019
SSBK,"$91,527",--,"$27,071","$2,045,204","$1,863,485",2022
SSBK,"$68,580",--,"$18,567","$1,782,592","$1,605,394",2021
SSBK,"$58,826",--,"$12,107","$1,332,506","$1,191,850",2020
SSBK,,,,,,
BSVN,"$81,688",--,"$29,638","$1,584,169","$1,440,069",2022
BSVN,"$58,539",--,"$23,159","$1,350,549","$1,223,141",2021
BSVN,"$54,979",--,"$19,266","$1,016,669","$909,350",2020
BSVN,"$53,017",--,"$8,225","$866,392","$766,266",2019
PRTH,"$663,641","$226,888","-$2,150","$1,373,363","$1,241,825",2022
PRTH,"$514,901","$155,016","-$6,632","$1,351,942","$1,206,021",2021
PRTH,"$404,342","$126,968","$25,661","$417,829","$516,393",2020
PRTH,"$371,854","$119,285","-$33,589","$464,505","$590,848",2019
TROO,"$3,875",$822,-$346,"$69,686","$7,482",2022
TROO,"$3,683",$360,"-$8,413","$70,346","$7,822",2021
TROO,"$4,293","-$1,066","-$67,918","$90,130","$19,503",2020
TROO,"$5,115","$2,734","-$19,402","$139,717","$20,148",2019
KFS,"$93,280","$64,027","$24,696","$285,650","$263,966",2022
KFS,"$78,401","$51,823",-$584,"$475,634","$474,861",2021
KFS,"$60,972","$45,520","-$5,458","$452,474","$447,968",2020
KFS,"$59,948","$45,619","-$5,156","$399,623","$391,930",2019
ODV,"$47,268","-$42,033","-$142,042","$714,564","$175,479",2022
ODV,"$6,065","-$10,228","-$105,531","$556,643","$94,147",2021
ODV,,,,,,
ODV,,,,,,
ODV,,,,,,
ODV,,,,,,
PDLB,"$89,171",--,"-$30,001","$2,311,989","$1,819,289",2022
PDLB,"$101,735",--,"$25,415","$1,653,510","$1,464,254",2021
PDLB,"$66,586",--,"$3,853","$1,355,231","$1,195,687",2020
PDLB,,,,,,
ALCO,"$91,947","-$14,765","$12,459","$409,255","$165,513",2022
ALCO,"$108,564","$23,893","$34,859","$433,217","$188,502",2021
ALCO,"$92,507","$17,919","$23,662","$423,937","$207,596",2020
ALCO,"$122,251","$60,360","$37,833","$417,388","$223,085",2019
RCKY,"$615,475","$225,219","$20,465","$582,390","$366,917",2022
RCKY,"$514,227","$194,536","$20,559","$624,575","$426,720",2021
RCKY,"$277,309","$104,735","$20,964","$229,091","$49,586",2020
RCKY,"$270,408","$97,685","$17,462","$205,826","$41,170",2019
CBD,"$3,281,000","$815,000","-$1,000","$8,303,000","$5,702,000",2022
CBD,"$2,926,000","$782,000","$172,000","$8,877,000","$5,936,000",2021
CBD,"$3,234,000","$935,000","$448,000","$10,302,000","$7,066,000",2020
CBD,"$7,169,000","$1,893,000","$208,000","$14,536,000","$11,168,000",2019
FUND,"$7,633","$5,799","-$68,507","$118,237",$687,2008
FUND,"$33,448","$31,254","$20,751","$210,175","$19,368",2007
FUND,"$26,819","$24,824","$24,735","$184,627","$1,060",2006
FUND,"$23,581","$21,939","$21,831","$187,765","$19,521",2005
TUSK,"$362,086","$83,499",-$619,"$724,678","$262,062",2022
TUSK,"$228,962","$30,636","-$101,430","$720,892","$257,670",2021
TUSK,"$313,076","$81,055","-$107,607","$824,562","$261,235",2020
TUSK,"$625,012","$81,224","-$79,044","$952,385","$283,644",2019
CVGI,"$981,553","$86,505","-$21,971","$470,268","$350,228",2022
CVGI,"$971,578","$118,987","$23,732","$507,693","$381,040",2021
CVGI,"$717,699","$74,076","-$37,049","$454,373","$359,003",2020
CVGI,"$901,238","$105,137","$15,778","$435,826","$307,138",2019
RYAM,"$1,717,267","$123,083","-$14,919","$2,347,528","$1,518,215",2022
RYAM,"$1,407,558","$74,722","$66,414","$2,445,024","$1,630,681",2021
RYAM,"$1,343,834","$63,429",$555,"$2,529,865","$1,834,779",2020
RYAM,"$1,430,948","$53,465","-$22,450","$2,480,147","$1,797,349",2019
MASS,"$46,852","$26,023","-$33,563","$242,587","$51,988",2022
MASS,"$42,206","$23,233","-$22,169","$260,906","$46,302",2021
MASS,"$26,894","$14,923","-$12,819","$178,827","$39,786",2020
MASS,"$17,972","$8,143","-$13,373","$37,662","$29,813",2019
TSE,"$4,965,500","$272,300","-$430,900","$3,760,200","$3,339,900",2022
TSE,"$4,827,500","$698,900","$440,000","$4,712,200","$3,699,100",2021
TSE,"$2,744,600","$321,100","$7,900","$2,845,200","$2,254,900",2020
TSE,"$3,373,900","$300,400","$92,000","$2,758,800","$2,089,900",2019
NCZ,"$101,703","$94,379","-$387,679","$551,781","$14,562",2009
NCZ,"$111,877","$102,078","-$28,693","$1,267,436","$27,077",2008
NCZ,"$146,041","$136,255","$134,535","$1,447,911","$63,897",2007
NCZ,"$101,444","$94,771","$92,797","$1,368,195","$12,426",2006
AEON,,,,,,No data found
SAMG,"$122,801","$122,801","$18,828","$212,675","$128,082",2022
SAMG,"$131,220","$131,220","$14,693","$229,318","$148,968",2021
SAMG,"$107,420","$107,420","$9,960","$213,804","$143,125",2020
SAMG,"$101,671","$101,671","$8,646","$214,249","$149,213",2019
HQI,"$30,952","$30,952","$12,458","$103,283","$45,029",2022
HQI,"$22,529","$22,529","$11,850","$77,352","$30,617",2021
HQI,"$13,809","$13,809","$5,359","$49,095","$12,731",2020
HQI,"$15,876","$15,876",-$290,"$46,912","$15,630",2019
MAXN,"$1,060,113","-$47,948","-$267,424","$1,260,418","$1,217,981",2023
MAXN,"$783,279","-$29,014","-$254,520","$1,056,543","$707,087",2022
MAXN,"$844,836","-$9,781","-$142,631","$980,343","$547,701",2021
MAXN,"$1,198,301","-$2,309","-$183,059","$990,211","$627,992",2019
PFMT,"$109,184","$109,184","-$6,537","$118,833","$34,348",2022
PFMT,"$124,393","$124,393","-$10,288","$121,985","$39,562",2021
PFMT,"$155,937","$155,937","-$13,989","$126,227","$84,247",2020
PFMT,"$150,432","$150,432","-$26,820","$138,872","$85,247",2019
HRTX,"$107,672","$52,798","-$182,024","$250,951","$237,379",2022
HRTX,"$86,346","$40,325","-$220,683","$305,706","$228,136",2021
HRTX,"$88,638","$52,449","-$227,278","$353,556","$117,064",2020
HRTX,"$145,968","$84,349","-$204,749","$512,782","$108,947",2019
CTV,"$127,117","$96,930","-$18,410","$259,605","$53,677",2022
CTV,"$90,291","$72,593","-$11,472","$205,532","$44,277",2021
CTV,"$68,801","$56,490",-$812,"$59,458","$22,191",2020
CTV,,,,,,
CHMG,"$102,911",--,"$28,783","$2,645,553","$2,479,165",2022
CHMG,"$92,878",--,"$26,425","$2,418,475","$2,207,020",2021
CHMG,"$88,031",--,"$19,262","$2,279,451","$2,079,752",2020
CHMG,"$87,005",--,"$15,609","$1,787,827","$1,605,200",2019
GENC,"$103,479","$20,544",-$372,"$179,313","$12,396",2022
GENC,"$85,278","$18,178","$5,805","$179,462","$12,173",2021
GENC,"$77,420","$18,953","$5,531","$171,094","$9,874",2020
GENC,"$81,329","$22,412","$10,196","$165,372","$9,857",2019
CCLP,"$353,398","$155,832","-$22,095","$722,403","$747,677",2022
CCLP,"$304,171","$135,484","-$50,272","$722,361","$721,202",2021
CCLP,"$301,587","$127,354","-$73,840","$709,966","$735,299",2020
CCLP,"$340,093","$144,909","-$20,973","$822,246","$773,255",2019
FVCB,"$83,516",--,"$24,984","$2,344,322","$2,141,940",2022
FVCB,"$72,730",--,"$21,933","$2,202,924","$1,993,128",2021
FVCB,"$69,994",--,"$15,501","$1,821,481","$1,631,981",2020
FVCB,"$69,280",--,"$15,828","$1,537,295","$1,358,217",2019
HBIO,"$113,335","$60,819","-$9,516","$145,360","$73,140",2022
HBIO,"$118,904","$67,652",-$288,"$162,344","$78,943",2021
HBIO,"$102,100","$58,041","-$7,810","$156,254","$79,573",2020
HBIO,"$116,176","$64,322","-$4,687","$164,870","$83,176",2019
PKBK,"$95,865",--,"$41,823","$1,984,915","$1,718,881",2022
PKBK,"$90,871",--,"$40,760","$2,136,445","$1,904,084",2021
PKBK,"$88,721",--,"$28,428","$2,078,322","$1,877,397",2020
PKBK,"$83,379",--,"$29,841","$1,681,160","$1,503,555",2019
QSI,--,--,"-$132,442","$391,485","$32,779",2022
QSI,--,--,"-$94,989","$503,226","$26,192",2021
QSI,--,--,"-$36,613","$40,592","$4,503",2020
QSI,,,,,,
III,"$286,267","$116,617","$19,726","$243,028","$142,597",2022
III,"$277,832","$109,357","$15,529","$236,794","$138,401",2021
III,"$249,128","$99,250","$2,755","$239,520","$140,383",2020
III,"$265,763","$112,584","$3,341","$218,755","$129,081",2019
MFIN,"$206,147",--,"$43,840","$2,259,879","$1,958,143",2022
MFIN,"$190,532",--,"$54,108","$1,873,057","$1,586,017",2021
MFIN,"$139,026",--,"-$34,783","$1,642,411","$1,411,003",2020
MFIN,"$152,949",--,"-$1,762","$1,541,667","$1,278,519",2019
CMPX,--,--,"-$39,225","$199,645","$18,007",2022
CMPX,--,--,"-$82,181","$153,757","$13,679",2021
CMPX,--,--,"-$29,500","$51,911","$11,966",2020
CMPX,--,--,"-$29,500",$4,$112,2020
CMPX,--,--,-$37,"$51,911","$11,966",2020
CMPX,--,--,-$37,$4,$112,2020
FATE,"$96,300","$96,300","-$281,721","$705,561","$221,622",2022
FATE,"$55,846","$55,846","-$212,151","$921,455","$242,617",2021
FATE,"$31,434","$31,434","-$173,387","$622,457","$238,012",2020
FATE,"$10,680","$10,680","-$98,149","$302,274","$57,518",2019
NPCE,"$45,520","$32,493","-$47,082","$114,106","$79,329",2022
NPCE,"$45,183","$33,435","-$36,080","$133,562","$60,059",2021
NPCE,"$41,138","$30,272","-$24,278","$55,950","$62,360",2020
NPCE,,,,,,
INFU,"$109,914","$62,571",$18,"$99,388","$51,385",2022
INFU,"$102,382","$60,197","$1,420","$97,586","$49,314",2021
INFU,"$97,388","$58,759","$17,332","$96,991","$56,239",2020
INFU,"$81,115","$46,882","$1,361","$79,224","$56,890",2019
LTRX,"$131,189","$56,264","-$8,980","$151,624","$74,068",2023
LTRX,"$129,655","$55,586","-$5,362","$137,374","$57,478",2022
LTRX,"$71,477","$33,025","-$4,044","$72,566","$26,470",2021
LTRX,"$59,878","$26,900","-$10,738","$67,933","$21,413",2020
SLQT,"$1,002,848","$475,361","-$58,544","$1,219,251","$872,281",2023
